txn_id,account_id,timestamp,txn_type,channel,amount,merchant_category,device_info,ip_address,is_flagged
T0002229,A00201,2025-12-17T13:03:00,DEBIT,NETBANKING,144111.5,UTILITIES,ANDROID 11,10.0.206.207,1
T0002230,A00209,2025-12-18T02:15:00,CREDIT,ATM,87816.81,E-COM,ANDROID 10,10.0.248.248,0
T0002231,A00172,2025-12-16T18:12:00,DEBIT,ATM,27939.99,DINING,ANDROID 11,10.0.65.3,0
T0002232,A00199,2025-12-17T13:27:00,CREDIT,UPI,144976.43,DINING,ANDROID 10,10.0.193.157,1
T0002233,A00225,2025-12-18T02:00:00,DEBIT,NETBANKING,32339.67,HEALTH,iOS 17,10.0.237.182,0
T0002234,A00213,2025-12-17T15:47:00,DEBIT,ATM,137458.86,DINING,ANDROID 8,10.0.126.66,0
T0002235,A00217,2025-12-16T20:47:00,DEBIT,ATM,134287.16,UTILITIES,ANDROID 9,10.0.97.250,0
T0002236,A00226,2025-12-16T14:46:00,DEBIT,NETBANKING,60397.52,GROCERY,ANDROID 8,10.0.148.77,0
T0002237,A00156,2025-12-18T05:32:00,CREDIT,BRANCH,22061.78,FUEL,iOS 16,10.0.116.219,0
T0002238,A00154,2025-12-18T20:26:00,CREDIT,UPI,32698.19,FUEL,ANDROID 12,10.0.253.83,0
T0002239,A00169,2025-12-18T04:23:00,CREDIT,NETBANKING,5024.14,DINING,iOS 17,10.0.152.41,0
T0002240,A00167,2025-12-17T05:15:00,DEBIT,ATM,93181.65,E-COM,ANDROID 9,10.0.119.87,0
T0002241,A00179,2025-12-16T11:06:00,CREDIT,BRANCH,64244.67,FUEL,iOS 16,10.0.205.33,0
T0002242,A00222,2025-12-18T17:28:00,DEBIT,ATM,60374.62,E-COM,iOS 14,10.0.242.169,0
T0002243,A00196,2025-12-17T01:47:00,DEBIT,BRANCH,92372.27,DINING,ANDROID 12,10.0.220.147,0
T0002244,A00192,2025-12-17T17:47:00,DEBIT,ATM,127443.64,GROCERY,ANDROID 14,10.0.157.126,0
T0002245,A00182,2025-12-16T17:13:00,DEBIT,ATM,33869.47,FUEL,iOS 17,10.0.161.218,0
T0002246,A00201,2025-12-16T15:37:00,DEBIT,UPI,74455.29,HEALTH,ANDROID 9,10.0.37.128,0
T0002247,A00194,2025-12-16T13:14:00,DEBIT,BRANCH,12969.84,E-COM,iOS 15,10.0.170.214,0
T0002248,A00229,2025-12-18T11:48:00,DEBIT,NETBANKING,77369.68,UTILITIES,ANDROID 8,10.0.97.77,0
T0002249,A00173,2025-12-18T16:19:00,CREDIT,ATM,41295.5,HEALTH,ANDROID 12,10.0.0.200,0
T0002250,A00184,2025-12-17T18:40:00,CREDIT,UPI,66617.52,DINING,iOS 15,10.0.161.253,0
T0002251,A00158,2025-12-16T09:21:00,CREDIT,BRANCH,48236.85,FUEL,iOS 14,10.0.182.23,0
T0002252,A00211,2025-12-18T08:27:00,DEBIT,NETBANKING,129588.5,TRAVEL,ANDROID 10,10.0.196.50,1
T0002253,A00182,2025-12-16T11:31:00,DEBIT,ATM,76357.08,TRAVEL,ANDROID 13,10.0.40.187,0
T0002254,A00162,2025-12-17T06:54:00,CREDIT,ATM,40723.71,DINING,iOS 15,10.0.59.236,0
T0002255,A00200,2025-12-16T12:12:00,CREDIT,BRANCH,453.79,RENT,ANDROID 9,10.0.6.184,0
T0002256,A00189,2025-12-17T06:46:00,CREDIT,UPI,80959.46,GROCERY,iOS 15,10.0.76.46,0
T0002257,A00160,2025-12-18T15:54:00,DEBIT,NETBANKING,88305.52,DINING,iOS 14,10.0.122.132,0
T0002258,A00197,2025-12-18T17:01:00,CREDIT,ATM,94269.89,GROCERY,iOS 14,10.0.77.101,0
T0002259,A00191,2025-12-16T19:44:00,CREDIT,UPI,145625.38,DINING,ANDROID 11,10.0.105.222,1
T0002260,A00176,2025-12-18T10:18:00,DEBIT,ATM,108138.9,E-COM,ANDROID 9,10.0.239.77,0
T0002261,A00183,2025-12-18T19:01:00,DEBIT,UPI,114324.96,DINING,ANDROID 12,10.0.247.249,1
T0002262,A00155,2025-12-18T01:43:00,DEBIT,UPI,146858.24,FUEL,ANDROID 12,10.0.47.139,1
T0002263,A00230,2025-12-17T04:15:00,DEBIT,UPI,13826.73,E-COM,iOS 17,10.0.51.25,0
T0002264,A00192,2025-12-17T21:40:00,CREDIT,ATM,84153.54,TRAVEL,ANDROID 11,10.0.123.48,0
T0002265,A00165,2025-12-16T16:36:00,CREDIT,UPI,44325.53,HEALTH,iOS 15,10.0.75.5,0
T0002266,A00190,2025-12-17T00:25:00,CREDIT,UPI,71433.52,RENT,ANDROID 10,10.0.151.123,0
T0002267,A00157,2025-12-18T19:57:00,DEBIT,NETBANKING,12035.24,FUEL,ANDROID 13,10.0.37.211,0
T0002268,A00229,2025-12-18T00:04:00,CREDIT,NETBANKING,86508.03,DINING,iOS 17,10.0.198.105,0
T0002269,A00166,2025-12-18T20:34:00,CREDIT,NETBANKING,37267.17,DINING,iOS 16,10.0.118.250,0
T0002270,A00151,2025-12-16T18:24:00,CREDIT,UPI,110992.48,RENT,ANDROID 10,10.0.248.209,1
T0002271,A00221,2025-12-17T15:36:00,DEBIT,NETBANKING,136032.09,DINING,ANDROID 14,10.0.26.101,1
T0002272,A00180,2025-12-16T11:50:00,CREDIT,BRANCH,35843.97,GROCERY,ANDROID 9,10.0.44.166,0
T0002273,A00204,2025-12-17T03:09:00,DEBIT,UPI,1691.8,UTILITIES,ANDROID 12,10.0.60.254,0
T0002274,A00171,2025-12-16T13:00:00,DEBIT,UPI,21517.2,E-COM,ANDROID 10,10.0.173.41,0
T0002275,A00175,2025-12-18T13:23:00,CREDIT,ATM,85285.13,TRAVEL,ANDROID 8,10.0.95.249,0
T0002276,A00200,2025-12-16T11:50:00,DEBIT,BRANCH,6497.54,HEALTH,ANDROID 14,10.0.252.240,0
T0002277,A00187,2025-12-18T06:09:00,CREDIT,ATM,121707.47,E-COM,ANDROID 10,10.0.144.178,0
T0002278,A00186,2025-12-17T07:29:00,DEBIT,UPI,18697.14,GROCERY,iOS 14,10.0.199.90,0
T0002279,A00230,2025-12-17T08:55:00,DEBIT,ATM,132952.94,RENT,iOS 17,10.0.207.41,0
T0002280,A00171,2025-12-18T01:45:00,CREDIT,NETBANKING,18546.03,HEALTH,ANDROID 13,10.0.208.98,0
T0002281,A00151,2025-12-17T01:01:00,CREDIT,UPI,121638.47,E-COM,ANDROID 11,10.0.15.115,1
T0002282,A00151,2025-12-17T05:13:00,CREDIT,NETBANKING,113677.53,DINING,ANDROID 9,10.0.180.205,1
T0002283,A00158,2025-12-17T09:59:00,CREDIT,UPI,10697.39,UTILITIES,iOS 14,10.0.225.59,0
T0002284,A00161,2025-12-17T13:53:00,CREDIT,UPI,47439.21,GROCERY,ANDROID 11,10.0.31.96,0
T0002285,A00166,2025-12-16T21:14:00,CREDIT,ATM,11304.24,UTILITIES,ANDROID 10,10.0.226.146,0
T0002286,A00183,2025-12-16T12:51:00,CREDIT,ATM,109801.84,TRAVEL,ANDROID 13,10.0.163.178,0
T0002287,A00209,2025-12-18T00:50:00,DEBIT,ATM,108416.16,FUEL,ANDROID 13,10.0.40.195,0
T0002288,A00217,2025-12-18T04:30:00,CREDIT,BRANCH,144665.35,RENT,iOS 17,10.0.109.110,0
T0002289,A00192,2025-12-17T11:30:00,DEBIT,NETBANKING,29261.5,TRAVEL,iOS 17,10.0.135.161,0
T0002290,A00221,2025-12-17T16:24:00,CREDIT,UPI,56169.59,HEALTH,ANDROID 9,10.0.124.191,0
T0002291,A00211,2025-12-18T18:51:00,CREDIT,UPI,81332.03,UTILITIES,iOS 14,10.0.95.42,0
T0002292,A00153,2025-12-18T02:11:00,CREDIT,BRANCH,73355.89,UTILITIES,ANDROID 14,10.0.73.177,0
T0002293,A00227,2025-12-18T08:41:00,CREDIT,NETBANKING,117930.79,E-COM,ANDROID 14,10.0.207.75,1
T0002294,A00183,2025-12-16T11:43:00,DEBIT,NETBANKING,48357.89,E-COM,iOS 17,10.0.192.159,0
T0002295,A00225,2025-12-18T05:33:00,DEBIT,ATM,24842.42,HEALTH,iOS 15,10.0.114.185,0
T0002296,A00218,2025-12-18T20:13:00,CREDIT,NETBANKING,7057.78,UTILITIES,iOS 14,10.0.48.65,0
T0002297,A00150,2025-12-16T13:27:00,CREDIT,NETBANKING,34231.58,E-COM,ANDROID 10,10.0.70.55,0
T0002298,A00188,2025-12-17T18:46:00,DEBIT,NETBANKING,133424.23,GROCERY,iOS 17,10.0.169.210,1
T0002299,A00191,2025-12-18T19:50:00,DEBIT,ATM,126419.03,TRAVEL,ANDROID 11,10.0.29.235,0
T0002300,A00206,2025-12-17T07:05:00,CREDIT,UPI,30300.84,UTILITIES,ANDROID 8,10.0.201.202,0
T0002301,A00186,2025-12-17T01:47:00,DEBIT,NETBANKING,27686.54,DINING,iOS 15,10.0.65.127,0
T0002302,A00207,2025-12-17T16:54:00,CREDIT,NETBANKING,30602.62,FUEL,ANDROID 13,10.0.17.245,0
T0002303,A00200,2025-12-17T12:25:00,CREDIT,BRANCH,4290.16,HEALTH,ANDROID 12,10.0.185.14,0
T0002304,A00180,2025-12-17T10:50:00,DEBIT,ATM,92173.68,E-COM,iOS 16,10.0.69.162,0
T0002305,A00186,2025-12-16T14:47:00,DEBIT,BRANCH,118673.26,RENT,iOS 15,10.0.253.70,0
T0002306,A00152,2025-12-18T07:06:00,CREDIT,BRANCH,117236.11,TRAVEL,ANDROID 11,10.0.232.108,0
T0002307,A00167,2025-12-17T10:20:00,DEBIT,BRANCH,124569.45,GROCERY,iOS 15,10.0.207.49,0
T0002308,A00215,2025-12-18T06:13:00,CREDIT,BRANCH,132461.57,RENT,iOS 14,10.0.144.147,0
T0002309,A00207,2025-12-17T03:14:00,CREDIT,BRANCH,96871.05,UTILITIES,ANDROID 9,10.0.248.192,0
T0002310,A00223,2025-12-18T18:15:00,CREDIT,UPI,38690.23,DINING,ANDROID 13,10.0.161.209,0
T0002311,A00190,2025-12-16T09:58:00,CREDIT,NETBANKING,21481.22,DINING,iOS 17,10.0.151.56,0
T0002312,A00166,2025-12-16T17:59:00,DEBIT,ATM,133983.58,FUEL,ANDROID 9,10.0.38.170,0
T0002313,A00163,2025-12-17T07:29:00,CREDIT,ATM,34235.37,GROCERY,ANDROID 8,10.0.93.176,0
T0002314,A00207,2025-12-17T14:49:00,DEBIT,NETBANKING,136447.38,RENT,iOS 16,10.0.88.212,1
T0002315,A00170,2025-12-17T08:16:00,CREDIT,BRANCH,111991.16,HEALTH,ANDROID 12,10.0.72.233,0
T0002316,A00166,2025-12-16T22:59:00,CREDIT,BRANCH,8718.4,RENT,ANDROID 12,10.0.25.99,0
T0002317,A00159,2025-12-18T10:55:00,DEBIT,ATM,86351.41,TRAVEL,ANDROID 11,10.0.138.101,0
T0002318,A00153,2025-12-18T12:24:00,CREDIT,BRANCH,103020.44,RENT,ANDROID 14,10.0.198.50,0
T0002319,A00219,2025-12-17T01:28:00,DEBIT,BRANCH,23167.09,DINING,iOS 14,10.0.30.147,0
T0002320,A00168,2025-12-17T13:28:00,DEBIT,BRANCH,60146.37,GROCERY,ANDROID 10,10.0.182.231,0
T0002321,A00190,2025-12-18T11:00:00,CREDIT,BRANCH,142664.93,TRAVEL,ANDROID 12,10.0.204.83,0
T0002322,A00191,2025-12-18T12:18:00,CREDIT,BRANCH,52842.16,E-COM,ANDROID 11,10.0.140.2,0
T0002323,A00150,2025-12-16T12:34:00,CREDIT,BRANCH,50669.89,DINING,iOS 15,10.0.149.175,0
T0002324,A00157,2025-12-17T09:23:00,DEBIT,BRANCH,57423.05,RENT,ANDROID 9,10.0.89.229,0
T0002325,A00182,2025-12-18T19:49:00,CREDIT,ATM,10353.23,HEALTH,iOS 14,10.0.73.206,0
T0002326,A00175,2025-12-16T22:45:00,CREDIT,BRANCH,2597.44,UTILITIES,iOS 17,10.0.21.187,0
T0002327,A00158,2025-12-17T15:53:00,DEBIT,NETBANKING,61260.98,GROCERY,iOS 16,10.0.137.40,0
T0002328,A00177,2025-12-17T19:59:00,CREDIT,UPI,26045.1,TRAVEL,iOS 15,10.0.15.252,0
T0002329,A00227,2025-12-18T14:02:00,CREDIT,UPI,31928.05,GROCERY,ANDROID 11,10.0.33.211,0
T0002330,A00227,2025-12-17T17:28:00,CREDIT,BRANCH,20282.67,RENT,ANDROID 9,10.0.137.29,0
T0002331,A00176,2025-12-17T09:45:00,CREDIT,ATM,79017.68,RENT,ANDROID 8,10.0.237.53,0
T0002332,A00195,2025-12-18T12:26:00,CREDIT,BRANCH,44908.31,GROCERY,ANDROID 11,10.0.114.147,0
T0002333,A00182,2025-12-18T07:12:00,DEBIT,ATM,87692.47,GROCERY,ANDROID 11,10.0.0.44,0
T0002334,A00228,2025-12-17T02:07:00,CREDIT,NETBANKING,97618.51,GROCERY,iOS 14,10.0.181.234,0
T0002335,A00217,2025-12-18T01:59:00,DEBIT,ATM,78111.65,GROCERY,ANDROID 14,10.0.159.40,0
T0002336,A00155,2025-12-17T00:31:00,DEBIT,BRANCH,99764.93,HEALTH,ANDROID 11,10.0.235.93,0
T0002337,A00228,2025-12-17T09:56:00,DEBIT,ATM,10050.72,DINING,iOS 15,10.0.103.1,0
T0002338,A00214,2025-12-17T20:38:00,DEBIT,ATM,118016.84,DINING,iOS 16,10.0.54.147,0
T0002339,A00203,2025-12-16T19:51:00,DEBIT,NETBANKING,25288.87,DINING,ANDROID 13,10.0.184.185,0
T0002340,A00220,2025-12-17T10:43:00,CREDIT,NETBANKING,68914.03,HEALTH,ANDROID 12,10.0.107.26,0
T0002341,A00206,2025-12-16T22:08:00,DEBIT,BRANCH,60458.13,UTILITIES,iOS 14,10.0.190.24,0
T0002342,A00217,2025-12-18T15:29:00,DEBIT,BRANCH,81155.31,E-COM,ANDROID 9,10.0.195.211,0
T0002343,A00196,2025-12-18T17:05:00,CREDIT,ATM,62177.2,GROCERY,iOS 15,10.0.120.35,0
T0002344,A00208,2025-12-18T10:29:00,DEBIT,NETBANKING,98081.82,FUEL,ANDROID 12,10.0.13.252,0
T0002345,A00169,2025-12-16T20:41:00,DEBIT,BRANCH,101912.48,GROCERY,ANDROID 14,10.0.219.81,0
T0002346,A00184,2025-12-18T20:35:00,CREDIT,UPI,100681.27,RENT,iOS 17,10.0.165.181,1
T0002347,A00183,2025-12-16T13:49:00,CREDIT,BRANCH,74485.12,TRAVEL,ANDROID 12,10.0.39.254,0
T0002348,A00219,2025-12-17T21:55:00,DEBIT,BRANCH,112354.6,HEALTH,ANDROID 10,10.0.33.83,0
T0002349,A00213,2025-12-18T02:07:00,DEBIT,ATM,55470.6,DINING,ANDROID 14,10.0.107.130,0
T0002350,A00183,2025-12-17T22:34:00,CREDIT,BRANCH,30844.19,GROCERY,iOS 14,10.0.245.103,0
T0002351,A00160,2025-12-16T19:18:00,DEBIT,BRANCH,102204.75,E-COM,ANDROID 13,10.0.14.162,0
T0002352,A00192,2025-12-18T11:23:00,DEBIT,UPI,23245.21,DINING,iOS 14,10.0.68.209,0
T0002353,A00153,2025-12-18T05:17:00,CREDIT,UPI,137315.49,DINING,iOS 14,10.0.60.13,1
T0002354,A00208,2025-12-18T01:00:00,DEBIT,NETBANKING,72183.09,E-COM,ANDROID 9,10.0.198.142,0
T0002355,A00227,2025-12-17T00:46:00,DEBIT,ATM,135798.1,DINING,iOS 17,10.0.23.63,0
T0002356,A00190,2025-12-16T12:01:00,CREDIT,BRANCH,49219.15,DINING,iOS 15,10.0.97.87,0
T0002357,A00195,2025-12-18T08:08:00,CREDIT,UPI,120064.88,HEALTH,ANDROID 8,10.0.87.216,1
T0002358,A00177,2025-12-16T15:50:00,CREDIT,ATM,51072.53,GROCERY,iOS 16,10.0.225.174,0
T0002359,A00154,2025-12-17T09:24:00,DEBIT,UPI,78743.4,UTILITIES,ANDROID 13,10.0.143.68,0
T0002360,A00155,2025-12-17T06:14:00,CREDIT,NETBANKING,15745.36,FUEL,ANDROID 10,10.0.247.244,0
T0002361,A00156,2025-12-18T05:28:00,DEBIT,NETBANKING,140434.54,TRAVEL,iOS 15,10.0.205.138,1
T0002362,A00206,2025-12-16T16:46:00,CREDIT,BRANCH,122879.37,FUEL,iOS 17,10.0.230.159,0
T0002363,A00207,2025-12-17T21:42:00,DEBIT,NETBANKING,34856.51,RENT,iOS 16,10.0.182.110,0
T0002364,A00215,2025-12-17T04:55:00,CREDIT,BRANCH,146450.19,RENT,ANDROID 14,10.0.118.210,0
T0002365,A00204,2025-12-18T10:32:00,CREDIT,ATM,122169.81,FUEL,ANDROID 9,10.0.163.123,0
T0002366,A00177,2025-12-18T12:46:00,CREDIT,NETBANKING,130297.18,TRAVEL,ANDROID 11,10.0.187.116,1
T0002367,A00170,2025-12-18T02:03:00,DEBIT,BRANCH,35066.54,DINING,iOS 15,10.0.19.35,0
T0002368,A00222,2025-12-18T17:39:00,DEBIT,ATM,83903.63,RENT,iOS 15,10.0.116.45,0
T0002369,A00188,2025-12-16T15:10:00,CREDIT,ATM,10392.44,TRAVEL,iOS 16,10.0.126.150,0
T0002370,A00205,2025-12-18T15:24:00,CREDIT,UPI,142012.8,UTILITIES,ANDROID 14,10.0.196.217,1
T0002371,A00210,2025-12-18T09:24:00,CREDIT,BRANCH,26544.06,FUEL,ANDROID 13,10.0.182.140,0
T0002372,A00186,2025-12-18T05:23:00,DEBIT,BRANCH,40196.83,FUEL,ANDROID 11,10.0.1.87,0
T0002373,A00151,2025-12-16T20:01:00,DEBIT,UPI,77067.36,FUEL,ANDROID 12,10.0.36.166,0
T0002374,A00186,2025-12-16T15:45:00,DEBIT,ATM,125674.68,HEALTH,ANDROID 8,10.0.130.210,0
T0002375,A00221,2025-12-16T22:53:00,CREDIT,BRANCH,43205.84,E-COM,ANDROID 13,10.0.64.138,0
T0002376,A00201,2025-12-17T04:42:00,DEBIT,NETBANKING,115609.05,GROCERY,iOS 17,10.0.178.249,1
T0002377,A00153,2025-12-18T00:15:00,CREDIT,NETBANKING,17530.43,UTILITIES,ANDROID 11,10.0.235.32,0
T0002378,A00226,2025-12-18T11:56:00,CREDIT,BRANCH,62108.75,FUEL,ANDROID 10,10.0.201.235,0
T0002379,A00180,2025-12-17T03:58:00,DEBIT,UPI,20207.37,E-COM,ANDROID 13,10.0.112.69,0
T0002380,A00228,2025-12-18T01:10:00,DEBIT,UPI,134951.67,UTILITIES,iOS 17,10.0.113.229,1
T0002381,A00203,2025-12-17T18:19:00,CREDIT,UPI,14113.41,HEALTH,iOS 16,10.0.76.163,0
T0002382,A00188,2025-12-17T03:50:00,CREDIT,UPI,41188.45,GROCERY,iOS 15,10.0.125.199,0
T0002383,A00194,2025-12-16T13:16:00,CREDIT,ATM,127727.35,TRAVEL,ANDROID 10,10.0.71.223,0
T0002384,A00198,2025-12-18T16:32:00,DEBIT,UPI,82460.34,UTILITIES,ANDROID 9,10.0.194.56,0
T0002385,A00158,2025-12-17T23:44:00,CREDIT,BRANCH,134049.5,TRAVEL,ANDROID 14,10.0.80.164,0
T0002386,A00173,2025-12-17T18:10:00,CREDIT,BRANCH,127628.64,RENT,iOS 16,10.0.23.7,0
T0002387,A00177,2025-12-18T19:35:00,CREDIT,UPI,145921.77,TRAVEL,ANDROID 13,10.0.106.213,1
T0002388,A00184,2025-12-18T14:12:00,CREDIT,ATM,131256.97,DINING,ANDROID 9,10.0.117.147,0
T0002389,A00150,2025-12-17T05:31:00,CREDIT,NETBANKING,143507.48,FUEL,ANDROID 10,10.0.141.97,1
T0002390,A00160,2025-12-17T10:31:00,CREDIT,ATM,87059.93,UTILITIES,ANDROID 8,10.0.58.67,0
T0002391,A00225,2025-12-17T16:15:00,CREDIT,ATM,32087.76,E-COM,iOS 14,10.0.148.4,0
T0002392,A00224,2025-12-17T06:59:00,CREDIT,NETBANKING,66149.8,DINING,ANDROID 12,10.0.99.14,0
T0002393,A00217,2025-12-18T15:54:00,CREDIT,UPI,9013.19,HEALTH,iOS 14,10.0.159.53,0
T0002394,A00224,2025-12-16T14:45:00,CREDIT,UPI,140750.89,RENT,ANDROID 11,10.0.211.44,1
T0002395,A00230,2025-12-16T16:05:00,DEBIT,BRANCH,119774.85,FUEL,ANDROID 8,10.0.23.158,0
T0002396,A00201,2025-12-18T04:04:00,CREDIT,BRANCH,45213.79,TRAVEL,iOS 14,10.0.208.165,0
T0002397,A00220,2025-12-18T05:29:00,DEBIT,NETBANKING,129565.54,UTILITIES,ANDROID 14,10.0.36.96,1
T0002398,A00183,2025-12-16T21:14:00,DEBIT,UPI,60666.44,GROCERY,ANDROID 8,10.0.94.246,0
T0002399,A00214,2025-12-17T14:28:00,CREDIT,ATM,136497.54,GROCERY,iOS 15,10.0.86.74,0
T0002400,A00162,2025-12-16T15:32:00,CREDIT,NETBANKING,4144.91,DINING,ANDROID 8,10.0.161.20,0
T0002401,A00182,2025-12-17T06:49:00,DEBIT,UPI,14362.5,DINING,ANDROID 9,10.0.105.218,0
T0002402,A00216,2025-12-16T18:36:00,DEBIT,NETBANKING,127939.44,RENT,ANDROID 10,10.0.118.223,1
T0002403,A00225,2025-12-16T17:54:00,DEBIT,NETBANKING,7126.37,DINING,ANDROID 8,10.0.48.246,0
T0002404,A00228,2025-12-18T12:42:00,DEBIT,UPI,17125.07,UTILITIES,ANDROID 10,10.0.107.58,0
T0002405,A00223,2025-12-16T15:53:00,DEBIT,NETBANKING,96279.27,TRAVEL,ANDROID 11,10.0.59.204,0
T0002406,A00177,2025-12-16T19:48:00,DEBIT,ATM,50363.48,DINING,iOS 16,10.0.64.56,0
T0002407,A00188,2025-12-16T21:40:00,CREDIT,ATM,115888.64,RENT,iOS 17,10.0.2.45,0
T0002408,A00183,2025-12-18T00:50:00,CREDIT,BRANCH,29039.34,E-COM,iOS 16,10.0.126.112,0
T0002409,A00208,2025-12-18T04:27:00,CREDIT,NETBANKING,41545.35,TRAVEL,ANDROID 11,10.0.118.92,0
T0002410,A00201,2025-12-18T17:59:00,DEBIT,ATM,103269.26,DINING,iOS 17,10.0.189.209,0
T0002411,A00192,2025-12-17T23:24:00,DEBIT,ATM,73214.4,DINING,iOS 16,10.0.126.224,0
T0002412,A00215,2025-12-16T13:08:00,CREDIT,BRANCH,45056.94,RENT,ANDROID 10,10.0.112.64,0
T0002413,A00201,2025-12-18T18:57:00,CREDIT,NETBANKING,43317.11,HEALTH,iOS 16,10.0.201.112,0
T0002414,A00190,2025-12-18T06:31:00,DEBIT,ATM,31296.33,DINING,ANDROID 13,10.0.173.192,0
T0002415,A00181,2025-12-16T19:31:00,CREDIT,NETBANKING,131620.59,DINING,ANDROID 12,10.0.77.77,1
T0002416,A00163,2025-12-17T08:07:00,CREDIT,UPI,23540.3,HEALTH,iOS 17,10.0.100.191,0
T0002417,A00230,2025-12-17T22:20:00,DEBIT,ATM,40754.44,RENT,ANDROID 10,10.0.219.64,0
T0002418,A00223,2025-12-16T10:47:00,CREDIT,UPI,59024.79,E-COM,ANDROID 11,10.0.121.158,0
T0002419,A00227,2025-12-18T12:20:00,DEBIT,BRANCH,14472.42,UTILITIES,iOS 14,10.0.51.101,0
T0002420,A00215,2025-12-18T05:46:00,DEBIT,BRANCH,13303.25,UTILITIES,ANDROID 14,10.0.106.122,0
T0002421,A00166,2025-12-17T10:54:00,DEBIT,BRANCH,103685.44,GROCERY,iOS 16,10.0.216.209,0
T0002422,A00211,2025-12-17T22:48:00,DEBIT,NETBANKING,58020.29,RENT,ANDROID 8,10.0.67.251,0
T0002423,A00165,2025-12-17T04:29:00,CREDIT,NETBANKING,88843.38,RENT,iOS 17,10.0.203.48,0
T0002424,A00191,2025-12-18T04:51:00,CREDIT,NETBANKING,112312.36,E-COM,ANDROID 13,10.0.151.89,1
T0002425,A00201,2025-12-16T23:00:00,DEBIT,UPI,69028.42,RENT,ANDROID 11,10.0.134.130,0
T0002426,A00160,2025-12-18T06:35:00,DEBIT,NETBANKING,96322.57,DINING,iOS 17,10.0.45.159,0
T0002427,A00202,2025-12-17T15:49:00,DEBIT,BRANCH,102305.11,UTILITIES,ANDROID 9,10.0.56.9,0
T0002428,A00163,2025-12-17T11:35:00,DEBIT,NETBANKING,52518.16,GROCERY,ANDROID 14,10.0.126.146,0
T0002429,A00227,2025-12-17T03:34:00,DEBIT,UPI,29243.38,UTILITIES,ANDROID 10,10.0.110.122,0
T0002430,A00203,2025-12-18T17:52:00,CREDIT,NETBANKING,143551.77,RENT,ANDROID 8,10.0.144.12,1
T0002431,A00222,2025-12-17T22:14:00,CREDIT,UPI,109269.14,FUEL,iOS 17,10.0.110.10,1
T0002432,A00159,2025-12-17T02:08:00,DEBIT,UPI,60098.48,RENT,ANDROID 13,10.0.42.198,0
T0002433,A00153,2025-12-16T12:14:00,CREDIT,NETBANKING,134050.13,GROCERY,ANDROID 12,10.0.213.219,1
T0002434,A00203,2025-12-16T17:07:00,CREDIT,UPI,112211.06,FUEL,iOS 14,10.0.126.75,1
T0002435,A00168,2025-12-16T17:19:00,DEBIT,ATM,75316.52,TRAVEL,ANDROID 10,10.0.79.16,0
T0002436,A00176,2025-12-17T06:47:00,DEBIT,UPI,63848.79,HEALTH,ANDROID 13,10.0.49.125,0
T0002437,A00225,2025-12-16T15:48:00,DEBIT,BRANCH,8861.16,TRAVEL,iOS 14,10.0.44.203,0
T0002438,A00213,2025-12-16T16:55:00,DEBIT,NETBANKING,117414.5,FUEL,ANDROID 10,10.0.8.35,1
T0002439,A00188,2025-12-17T16:40:00,DEBIT,NETBANKING,145598.88,FUEL,ANDROID 8,10.0.67.216,1
T0002440,A00218,2025-12-17T16:21:00,CREDIT,ATM,20550.78,HEALTH,iOS 14,10.0.109.249,0
T0002441,A00205,2025-12-17T17:31:00,CREDIT,BRANCH,57115.63,DINING,ANDROID 8,10.0.122.142,0
T0002442,A00160,2025-12-16T11:33:00,CREDIT,ATM,92219.2,FUEL,iOS 17,10.0.62.201,0
T0002443,A00223,2025-12-17T04:32:00,DEBIT,NETBANKING,96230.25,FUEL,ANDROID 8,10.0.38.182,0
T0002444,A00180,2025-12-16T14:37:00,CREDIT,NETBANKING,49757.86,DINING,ANDROID 11,10.0.94.100,0
T0002445,A00158,2025-12-17T12:45:00,CREDIT,ATM,50603.42,TRAVEL,ANDROID 13,10.0.254.190,0
T0002446,A00189,2025-12-16T14:07:00,DEBIT,NETBANKING,94967.84,RENT,ANDROID 14,10.0.33.240,0
T0002447,A00209,2025-12-18T00:51:00,CREDIT,ATM,63916.53,RENT,ANDROID 12,10.0.113.252,0
T0002448,A00157,2025-12-16T11:05:00,CREDIT,UPI,88647.52,TRAVEL,ANDROID 10,10.0.205.54,0
T0002449,A00196,2025-12-17T09:51:00,CREDIT,NETBANKING,127768.08,E-COM,ANDROID 13,10.0.44.117,1
T0002450,A00169,2025-12-17T11:36:00,CREDIT,NETBANKING,114075.23,TRAVEL,ANDROID 8,10.0.132.98,1
T0002451,A00151,2025-12-17T17:31:00,DEBIT,UPI,12496.32,RENT,ANDROID 9,10.0.2.253,0
T0002452,A00198,2025-12-17T19:45:00,CREDIT,NETBANKING,39138.52,HEALTH,iOS 14,10.0.2.1,0
T0002453,A00202,2025-12-17T12:55:00,DEBIT,ATM,148241.91,FUEL,ANDROID 12,10.0.72.2,0
T0002454,A00210,2025-12-17T12:49:00,DEBIT,NETBANKING,75250.25,FUEL,ANDROID 14,10.0.82.36,0
T0002455,A00179,2025-12-16T18:45:00,DEBIT,NETBANKING,26289.63,E-COM,ANDROID 12,10.0.142.121,0
T0002456,A00191,2025-12-18T20:08:00,DEBIT,NETBANKING,53719.48,RENT,ANDROID 10,10.0.47.10,0
T0002457,A00220,2025-12-17T03:17:00,CREDIT,UPI,34264.55,FUEL,iOS 15,10.0.177.171,0
